종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
"060310","3S","KOSDAQ","의료·정밀기기","1274","5","0.39","67597216960"
"054620","APS","KOSDAQ","금융","8830","-170","-1.89","162420971430"
"265520","AP시스템","KOSDAQ","기계·장비","19960","-890","-4.27","300414387160"
"211270","AP위성","KOSDAQ","전기·전자","16810","-860","-4.87","253533530240"
"139050","BF랩스","KOSDAQ","IT 서비스","2805","0","0.00","24247965555"
"126600","BGF에코머티리얼즈","KOSDAQ","화학","5020","1155","29.88","315089832980"
"083790","CG인바이츠","KOSDAQ","일반서비스","1637","99","6.44","125875775934"
"035760","CJ ENM","KOSDAQ","오락·문화","57900","-1400","-2.36","1269698016600"
"311690","CJ 바이오사이언스","KOSDAQ","일반서비스","8120","-90","-1.10","106091551440"
"051500","CJ프레시웨이","KOSDAQ","유통","30650","-250","-0.81","363864110900"
"058820","CMG제약","KOSDAQ","제약","1814","-64","-3.41","268185719962"
"056730","CNT85","KOSDAQ","건설","456","1","0.22","33794700816"
"065770","CS","KOSDAQ","전기·전자","1215","280","29.95","23584522950"
"083660","CSA 코스믹","KOSDAQ","화학","281","9","3.31","17655077979"
"477760","DB금융스팩12호","KOSDAQ","금융","2230","0","0.00","13023200000"
"099520","DGI","KOSDAQ","전기·전자","1284","0","0.00","58141862016"
"290120","DH오토리드","KOSDAQ","운송장비·부품","2430","-110","-4.33","38452925070"
"025440","DH오토웨어","KOSDAQ","전기·전자","816","20","2.51","39805478784"
"068790","DMS","KOSDAQ","기계·장비","7700","-170","-2.16","173790724800"
"241520","DSC인베스트먼트","KOSDAQ","금융","13870","-1090","-7.29","374490000000"
"180400","DXVX","KOSDAQ","일반서비스","5090","385","8.18","501005808880"
"418620","E8","KOSDAQ","IT 서비스","1292","-48","-3.58","25646816284"
"245620","EDGC","KOSDAQ","일반서비스","415","0","0.00","57474989665"
"037370","EG","KOSDAQ","화학","5010","-60","-1.18","43211109720"
"050120","ES큐브","KOSDAQ","유통","2390","-40","-1.65","32418165540"
"214270","FSN","KOSDAQ","IT 서비스","2425","60","2.54","105950575575"
"130500","GH신소재","KOSDAQ","섬유·의류","2475","5","0.20","35999003700"
"900290","GRT","KOSDAQ","금융","5400","-30","-0.55","436590000000"
"083450","GST","KOSDAQ","기계·장비","25500","-1550","-5.73","469965000000"
"297890","HB솔루션","KOSDAQ","기계·장비","1932","-58","-2.91","141308245848"
"440290","HB인베스트먼트","KOSDAQ","금융","2100","5","0.24","57763503000"
"078150","HB테크놀러지","KOSDAQ","기계·장비","2100","-100","-4.55","194703423600"
"225530","HC보광산업","KOSDAQ","비금속","4100","-160","-3.76","148988780700"
"060560","HC홈센타","KOSDAQ","유통","809","38","4.93","102694466472"
"376270","HEM파마","KOSDAQ","일반서비스","77600","-400","-0.51","557648111200"
"195940","HK이노엔","KOSDAQ","제약","50300","-2800","-5.27","1424993517300"
"028300","HLB","KOSDAQ","제약","53500","200","0.38","7121786464000"
"278650","HLB바이오스텝","KOSDAQ","일반서비스","1259","-35","-2.70","109736937856"
"067630","HLB생명과학","KOSDAQ","제약","3930","-70","-1.75","479134037940"
"024850","HLB이노베이션","KOSDAQ","전기·전자","4680","-155","-3.21","692853791760"
"187420","HLB제넥스","KOSDAQ","제약","2640","-40","-1.49","77547909120"
"047920","HLB제약","KOSDAQ","일반서비스","16680","430","2.65","547093258080"
"115450","HLB테라퓨틱스","KOSDAQ","유통","3035","-35","-1.14","256100168205"
"046210","HLB파나진","KOSDAQ","제약","2480","-170","-6.42","112767221920"
"196300","HLB펩","KOSDAQ","제약","7260","50","0.69","67470069480"
"403870","HPSP","KOSDAQ","기계·장비","42900","-2250","-4.98","3530670000000"
"036640","HRS","KOSDAQ","화학","5060","-10","-0.20","82755288000"
"467930","IBKS제23호스팩","KOSDAQ","금융","2180","-10","-0.46","9221400000"
"469480","IBKS제24호스팩","KOSDAQ","금융","2185","0","0.00","9242550000"
"0099X0","IBKS제25호스팩","KOSDAQ","금융","2165","-10","-0.46","12946700000"
"095340","ISC","KOSDAQ","유통","247500","-2500","-1.00","5246271855000"
"950170","JTC","KOSDAQ","유통","4930","-160","-3.14","255109495640"
"067290","JW신약","KOSDAQ","제약","1962","-38","-1.90","109944796086"
"035900","JYP Ent.","KOSDAQ","오락·문화","62100","-2200","-3.42","2206567753200"
"318000","KBG","KOSDAQ","화학","4290","-70","-1.61","37495556670"
"024840","KBI메탈","KOSDAQ","금속","2090","-70","-3.24","72960225910"
"024120","KB오토시스","KOSDAQ","운송장비·부품","3775","15","0.40","43412500000"
"464680","KB제27호스팩","KOSDAQ","금융","2085","5","0.24","26906925000"
"478390","KB제29호스팩","KOSDAQ","금융","2070","-10","-0.48","12875400000"
"486630","KB제30호스팩","KOSDAQ","금융","2080","-5","-0.24","11044800000"
"492220","KB제31호스팩","KOSDAQ","금융","2060","0","0.00","12792600000"
"0037T0","KB제32호스팩","KOSDAQ","금융","2025","-5","-0.25","12818250000"
"0072Z0","KB제33호스팩","KOSDAQ","금융","2000","0","0.00","15770000000"
"021320","KCC건설","KOSDAQ","건설","6410","-140","-2.14","137174000000"
"044180","KD","KOSDAQ","건설","205","0","0.00","5477148795"
"046440","KG모빌리언스","KOSDAQ","IT 서비스","4850","-105","-2.12","184352389700"
"151860","KG에코솔루션","KOSDAQ","운송장비·부품","6200","-220","-3.43","295138612400"
"035600","KG이니시스","KOSDAQ","IT 서비스","10140","-160","-1.55","279401960760"
"060720","KH바텍","KOSDAQ","전기·전자","12960","-760","-5.54","306859648320"
"058400","KNN","KOSDAQ","오락·문화","735","-3","-0.41","97335844200"
"101000","KS인더스트리","KOSDAQ","기계·장비","1004","-56","-5.28","39800515792"
"089600","KT나스미디어","KOSDAQ","일반서비스","11600","-130","-1.11","134190690800"
"418470","KT밀리의서재","KOSDAQ","IT 서비스","12960","-490","-3.64","111012625440"
"043610","KT지니뮤직","KOSDAQ","오락·문화","1692","-8","-0.47","98331321096"
"122450","KX","KOSDAQ","오락·문화","3215","-80","-2.43","144095766310"
"052900","KX하이텍","KOSDAQ","화학","1111","-46","-3.98","77193648752"
"036560","KZ정밀","KOSDAQ","기계·장비","14550","-50","-0.34","229162500000"
"061970","LB세미콘","KOSDAQ","전기·전자","4175","-320","-7.12","242496550050"
"309960","LB인베스트먼트","KOSDAQ","금융","5490","-150","-2.66","127462642110"
"225190","LK삼양","KOSDAQ","의료·정밀기기","1935","-85","-4.21","136356431400"
"060370","LS마린솔루션","KOSDAQ","건설","28800","400","1.41","1504478995200"
"417200","LS머트리얼즈","KOSDAQ","전기·전자","18350","-770","-4.03","1241426292650"
"078020","LS증권","KOSDAQ","금융","6820","-230","-3.26","378381715800"
"322180","LS티라유텍","KOSDAQ","IT 서비스","7000","-280","-3.85","146453888000"
"476080","M83","KOSDAQ","오락·문화","6290","-210","-3.23","50779170000"
"086960","MDS테크","KOSDAQ","IT 서비스","1127","-22","-1.91","115734357340"
"160550","NEW","KOSDAQ","오락·문화","1755","-44","-2.45","48975216030"
"053290","NE능률","KOSDAQ","오락·문화","2140","-5","-0.23","35366296980"
"060250","NHN KCP","KOSDAQ","금융","16310","-740","-4.34","655019565410"
"104200","NHN벅스","KOSDAQ","IT 서비스","3950","-455","-10.33","58568822500"
"063570","NICE인프라","KOSDAQ","일반서비스","4045","-180","-4.26","138127559760"
"222160","NPX","KOSDAQ","기계·장비","8040","0","0.00","79551289560"
"024940","PN풍년","KOSDAQ","유통","4020","-150","-3.60","40200000000"
"332570","PS일렉트로닉스","KOSDAQ","전기·전자","5080","-230","-4.33","240106281280"
"218410","RFHIC","KOSDAQ","전기·전자","78700","-3700","-4.49","2089755885400"
"327260","RF머트리얼즈","KOSDAQ","전기·전자","70000","2000","2.94","590879450000"
"474610","RF시스템즈","KOSDAQ","금속","11000","-360","-3.17","157384128000"
"091340","S&K폴리텍","KOSDAQ","전기·전자","2460","50","2.07","28791153660"
"419530","SAMG엔터","KOSDAQ","오락·문화","32850","-1100","-3.24","328232765250"
"019550","SBI인베스트먼트","KOSDAQ","금융","613","-14","-2.23","99346810475"
"246960","SCL사이언스","KOSDAQ","제약","2130","-105","-4.70","72456310110"
"099220","SDN","KOSDAQ","유통","1304","43","3.41","84687432400"
"036540","SFA반도체","KOSDAQ","전기·전자","6310","-250","-3.81","1037744511930"
"255220","SG","KOSDAQ","비금속","2660","-45","-1.66","289532275200"
"040610","SG&G","KOSDAQ","운송장비·부품","2045","-45","-2.15","69708315820"
"184230","SGA솔루션즈","KOSDAQ","IT 서비스","540","2","0.37","47939576220"
"016250","SGC E&C","KOSDAQ","건설","16180","-660","-3.92","81498433480"
"357880","SKAI","KOSDAQ","IT 서비스","3635","-255","-6.56","182531801260"
"048550","SM C&C","KOSDAQ","일반서비스","1113","-17","-1.50","107643372060"
"063440","SM Life Design","KOSDAQ","출판·매체복제","1516","-42","-2.70","69780197464"
"067160","SOOP","KOSDAQ","IT 서비스","58900","-2300","-3.76","677041776300"
"289080","SV인베스트먼트","KOSDAQ","금융","4350","-200","-4.40","236276000700"
"013720","THE CUBE&","KOSDAQ","운송장비·부품","860","-6","-0.69","52312202980"
"089230","THE E&M","KOSDAQ","IT 서비스","3230","-90","-2.71","105398084780"
"032540","TJ미디어","KOSDAQ","전기·전자","3870","-40","-1.02","53915326830"
"048770","TPC","KOSDAQ","기계·장비","3210","75","2.39","50390551110"
"246690","TS인베스트먼트","KOSDAQ","금융","1757","10","0.57","78488027555"
"317240","TS트릴리온","KOSDAQ","화학","324","-14","-4.14","47266272468"
"057030","YBM넷","KOSDAQ","일반서비스","2625","15","0.57","42820829625"
"040300","YTN","KOSDAQ","오락·문화","3075","-55","-1.76","146606713500"
"051390","YW","KOSDAQ","유통","4155","-25","-0.60","47181554040"
"052220","iMBC","KOSDAQ","오락·문화","2995","-55","-1.80","68885000000"
"079940","가비아","KOSDAQ","IT 서비스","25800","-1050","-3.91","346253647200"
"078890","가온그룹","KOSDAQ","전기·전자","6180","320","5.46","113866147740"
"399720","가온칩스","KOSDAQ","전기·전자","61500","-2500","-3.91","713425830000"
"036620","감성코퍼레이션","KOSDAQ","유통","5310","-470","-8.13","480575024010"
"198440","강동씨앤엘","KOSDAQ","비금속","1105","16","1.47","67329745080"
"217730","강스템바이오텍","KOSDAQ","제약","3360","-225","-6.28","316021940640"
"114190","강원에너지","KOSDAQ","전기·전자","12360","-480","-3.74","322880749680"
"094480","갤럭시아머니트리","KOSDAQ","IT 서비스","8130","-320","-3.79","318938582940"
"039240","경남스틸","KOSDAQ","금속","2535","0","0.00","68393296140"
"053950","경남제약","KOSDAQ","제약","965","132","15.85","75412200470"
"011040","경동제약","KOSDAQ","제약","5490","-20","-0.36","168920525340"
"024910","경창산업","KOSDAQ","운송장비·부품","2120","45","2.17","75936290600"
"049720","고려신용정보","KOSDAQ","일반서비스","10160","-70","-0.68","145288000000"
"014570","고려제약","KOSDAQ","제약","3980","0","0.00","43780000000"
"348150","고바이오랩","KOSDAQ","일반서비스","6290","-200","-3.08","122144811810"
"950190","고스트스튜디오","KOSDAQ","IT 서비스","8110","-100","-1.22","105568348490"
"098460","고영","KOSDAQ","기계·장비","26050","-1250","-4.58","1788456367750"
"035290","골드앤에스","KOSDAQ","오락·문화","554","5","0.91","13206384960"
"215000","골프존","KOSDAQ","IT 서비스","48950","350","0.72","307181564250"
"121440","골프존홀딩스","KOSDAQ","유통","4865","-90","-1.82","208401119570"
"366030","공구우먼","KOSDAQ","섬유·의류","5130","-70","-1.35","116214250500"
"029480","광무","KOSDAQ","전기·전자","2050","-155","-7.03","122424220600"
"026910","광진실업","KOSDAQ","금속","1718","9","0.53","11004485790"
"465320","교보15호스팩","KOSDAQ","금융","2335","0","0.00","8896350000"
"482520","교보16호스팩","KOSDAQ","금융","2095","0","0.00","12779500000"
"489210","교보17호스팩","KOSDAQ","금융","2110","0","0.00","10929800000"
"0041B0","교보18호스팩","KOSDAQ","금융","2075","0","0.00","10458000000"
"0098T0","교보19호스팩","KOSDAQ","금융","2050","-5","-0.24","11070000000"
"053270","구영테크","KOSDAQ","운송장비·부품","2285","-15","-0.65","62632775425"
"066620","국보디자인","KOSDAQ","건설","22100","-1050","-4.54","165750000000"
"043650","국순당","KOSDAQ","음식료·담배","4160","15","0.36","74290544640"
"006050","국영지앤엠","KOSDAQ","비금속","1395","-198","-12.43","48678863985"
"060480","국일신동","KOSDAQ","금속","1590","71","4.67","17633100000"
"078130","국일제지","KOSDAQ","종이·목재","319","0","0.00","359642472849"
"307750","국전약품","KOSDAQ","제약","4380","-235","-5.09","223078647240"
"035080","그래디언트","KOSDAQ","유통","11730","-330","-2.74","160426494540"
"318060","그래피","KOSDAQ","화학","43700","-2450","-5.31","486283854900"
"453450","그리드위즈","KOSDAQ","일반서비스","22450","1550","7.42","178314737500"
"204020","그리티","KOSDAQ","섬유·의류","1983","-17","-0.85","38570999856"
"0015G0","그린광학","KOSDAQ","의료·정밀기기","31500","-1750","-5.26","368630041500"
"402490","그린리소스","KOSDAQ","전기·전자","15720","310","2.01","260409471360"
"114450","그린생명과학","KOSDAQ","제약","2720","-5","-0.18","54400000000"
"186230","그린플러스","KOSDAQ","금속","4440","-95","-2.09","48485634720"
"900070","글로벌에스엠","KOSDAQ","금융","536","-1","-0.19","28806766848"
"204620","글로벌텍스프리","KOSDAQ","금융","4900","-160","-3.16","344388317000"
"019660","글로본","KOSDAQ","유통","2290","20","0.88","31932522570"
"053260","금강철강","KOSDAQ","금속","4285","-145","-3.27","80215200000"
"282720","금양그린파워","KOSDAQ","건설","17000","2330","15.88","206031500000"
"036190","금화피에스시","KOSDAQ","건설","38050","700","1.87","228300000000"
"049080","기가레인","KOSDAQ","전기·전자","1402","323","29.94","119006452494"
"420770","기가비스","KOSDAQ","기계·장비","75200","-2800","-3.59","953217001600"
"035460","기산텔레콤","KOSDAQ","전기·전자","2655","-130","-4.67","38702837700"
"407400","꿈비","KOSDAQ","기타제조","4040","-90","-2.18","59123517360"
"187790","나노","KOSDAQ","화학","3500","-190","-5.15","107942905000"
"121600","나노신소재","KOSDAQ","화학","67100","-800","-1.18","819370916100"
"286750","나노실리칸첨단소재","KOSDAQ","화학","1226","16","1.32","39267378682"
"247660","나노씨엠에스","KOSDAQ","전기·전자","4600","80","1.77","19982032000"
"039860","나노엔텍","KOSDAQ","의료·정밀기기","5360","-300","-5.30","204178764080"
"091970","나노캠텍","KOSDAQ","화학","703","-17","-2.36","26484753809"
